,index,property_id,price,bed_no,address,property_type,listed_time,agent,first_station,second_station
18633,574,48141230,4900000.0,3.0,"Montevetro, 100 Battersea Church Road, Battersea SW11",flat,2018-06-26 00:00:00,"riverhomes, South West London office, SW15",Imperial Wharf,Fulham Broadway
18634,737,47151552,490000.0,2.0,"Battersea Rise, Battersea, London SW11",flat,2018-04-05 00:00:00,"Rampton Baseley, SW11",Clapham Junction,Clapham South
18635,107,49398353,490000.0,1.0,"Altenburg Gardens, Battersea SW11",flat,2018-10-18 00:00:00,"Featherstone Leigh - Battersea, SW11",Clapham Junction,Clapham South
18636,747,47105768,490000.0,2.0,"Battersea Rise, Battersea, London SW11",flat,2018-04-03 00:00:00,"Chestertons - Battersea Rise, SW11",Clapham Junction,Clapham South
18637,62,49455857,490000.0,1.0,"Vicentia Court, Bridges Court Road, London SW11",flat,2018-10-23 00:00:00,"Hollyton, W1H",Imperial Wharf,Clapham Junction
18638,159,49293123,490000.0,1.0,"Vicentia Quay, Bridges Court Road, London SW11",flat,2018-10-09 00:00:00,"LiFE Residential - Nine Elms Riverside, SW8",Imperial Wharf,Clapham Junction
18639,602,47996001,489950.0,1.0,"Prince Of Wales Drive, London SW11",flat,2018-06-14 00:00:00,"Tiffin Estate Agents Ltd, TW12",Imperial Wharf,Battersea Park
18640,157,49298085,485000.0,2.0,"John Burns Court, 100 Wycliffe Road, London SW11",flat,2018-10-09 00:00:00,"Rochford Stokes, SW11",Queenstown Road (Battersea),Battersea Park
18641,64,49454966,485000.0,2.0,"Wycliffe Road, London SW11",flat,2018-10-23 00:00:00,"Hamptons International - Battersea Sales, SW11",Queenstown Road (Battersea),Battersea Park
18642,372,48897984,485000.0,1.0,"334 Queenstown Road, Battersea SW11",flat,2018-09-01 00:00:00,"Purplebricks, Head Office, B90",Battersea Park,Queenstown Road (Battersea)
18643,61,49456668,480000.0,1.0,"Bridges Wharf - Bridges Court Road, Battersea SW11",flat,2018-10-24 00:00:00,"Strawberry Star - Nine Elms, SW8",Imperial Wharf,Clapham Junction
18644,663,47724551,480000.0,3.0,"Austin Road, Battersea, Battersea SW11",house,2018-05-22 00:00:00,"Lang and Ward, E14",Queenstown Road (Battersea),Battersea Park
18645,379,48874866,4750000.0,3.0,"Cascade Court, Vista Chelsea Bridge Wharf, London SW11",flat,2018-08-30 00:00:00,"Garton Jones - Chelsea Bridge Wharf, SW8",Battersea Park,Queenstown Road (Battersea)
18646,459,44472444,475000.0,1.0,"Cobalt Place, Battersea SW11",flat,2018-08-02 00:00:00,"Lauristons - Battersea, SW11",Imperial Wharf,Clapham Junction
18647,177,49270017,475000.0,1.0,"Grayshott Road, London SW11",flat,2018-10-05 00:00:00,"Hamptons International - Battersea Sales, SW11",Clapham Junction,Queenstown Road (Battersea)
18648,557,48215224,475000.0,1.0,"Lombard Road, London SW11",flat,2018-07-03 00:00:00,"Martin &amp; Co London Riverside, SW10",Imperial Wharf,Clapham Junction
18649,473,48584564,475000.0,1.0,"Vardens Road, London SW11",flat,2018-07-31 00:00:00,"Sellmyhome, SW6",Clapham Junction,Wandsworth Town
18650,553,48236517,475000.0,1.0,"Bridges Wharf, Battersea SW11",flat,2018-07-04 00:00:00,"H&amp;G Property, SW11",Imperial Wharf,Clapham Junction
18651,267,49085717,475000.0,2.0,"Battersea Park Road, London SW11",flat,2018-09-19 00:00:00,"Eden Harper, SW11",Battersea Park,Queenstown Road (Battersea)
18652,705,47387001,475000.0,2.0,"The Icon, Battersea SW11",flat,2018-04-24 00:00:00,"Lauristons - Battersea, SW11",Imperial Wharf,Clapham Junction
18653,207,49226476,475000.0,2.0,"Este Road, London SW11",flat,2018-10-02 00:00:00,"Barnard Marcus - Battersea, SW11",Clapham Junction,Imperial Wharf
18654,79,49432192,475000.0,1.0,"Orbis Tower, Bridges Wharf, Bridges Court Road, Wandsworth, London SW11",flat,2018-10-21 00:00:00,"Property Inside London, NW7",Imperial Wharf,Clapham Junction
18655,394,34113079,474950.0,1.0,"Eckstein Road, Battersea, London SW11",flat,2018-08-25 00:00:00,"James Pendleton, Battersea Northcote Road Office, SW11",Clapham Junction,Wandsworth Town
18656,66,49453764,469950.0,,"Queenstown Road, Battersea SW11",house,2018-10-23 00:00:00,"Foxtons - Battersea, SW11",Battersea Park,Queenstown Road (Battersea)
18657,623,47895684,465000.0,2.0,"Este Road, London SW11",flat,2018-06-06 00:00:00,"Express Estate Agency, M1",Clapham Junction,Imperial Wharf
18658,575,48140515,465000.0,1.0,"Prince Of Wales Drive, Prince Of Wales Drive SW11",flat,2018-06-26 00:00:00,"Foxtons - Battersea, SW11",Battersea Park,Queenstown Road (Battersea)
18659,115,49376977,460000.0,2.0,"Shaftesbury Park Chambers, Ashbury Road, London SW11",flat,2018-10-16 00:00:00,"James Pendleton, Battersea Northcote Road Office, SW11",Clapham Junction,Queenstown Road (Battersea)
18660,239,49166547,460000.0,2.0,"Ashbury Road, London SW11",flat,2018-09-26 00:00:00,"Nested, EC1V",Clapham Junction,Queenstown Road (Battersea)
18661,863,45817991,459000.0,2.0,"Chalmers House, York Road, London SW11",flat,2017-11-03 00:00:00,"Doorsteps.co.uk, National, HA3",Wandsworth Town,Clapham Junction
18662,532,48311631,4500000.0,4.0,"The Village, Amies Street, London SW11",flat,2018-07-10 00:00:00,"Cluttons - Chelsea, SW3",Clapham Junction,Queenstown Road (Battersea)
18663,457,48624416,450000.0,1.0,"Prince Of Wales Drive, Battersea, London SW11",flat,2018-08-03 00:00:00,"Chestertons - Battersea Park, SW11",Battersea Park,Queenstown Road (Battersea)
18664,929,43234412,450000.0,3.0,"Surrey Lane, Battersea SW11",flat,2017-03-14 00:00:00,"Foxtons - Battersea, SW11",Imperial Wharf,Clapham Junction
18665,377,48886824,450000.0,1.0,"Atherton Street, London SW11",flat,2018-08-31 00:00:00,"Douglas &amp; Gordon - Battersea Park, SW11",Clapham Junction,Imperial Wharf
18666,751,47078455,450000.0,3.0,"John Parker Square, Battersea, London SW11",house,2018-03-27 00:00:00,"Barnard Marcus - Battersea, SW11",Clapham Junction,Wandsworth Town
18667,74,49436618,450000.0,3.0,"Park South, Battersea SW11",flat,2018-10-22 00:00:00,"Spencer James Residential, E16",Queenstown Road (Battersea),Battersea Park
18668,738,47151508,450000.0,1.0,"Dents Road, Battersea, London SW11",flat,2018-04-05 00:00:00,"Rampton Baseley, SW11",Wandsworth Common,Clapham South
18669,51,49468167,450000.0,1.0,"Shuttleworth Road, Battersea SW11",flat,2018-10-24 00:00:00,"James Pendleton, Battersea &amp; Riverside, SW11",Imperial Wharf,Clapham Junction
18670,461,48604730,450000.0,1.0,"Barnard Mews, Battersea, London SW11",flat,2018-08-02 00:00:00,"Chestertons - Battersea Rise, SW11",Clapham Junction,Wandsworth Town
18671,402,48819177,450000.0,1.0,"Leathwaite Road, London SW11",flat,2018-08-23 00:00:00,"Douglas &amp; Gordon - Battersea, SW11",Clapham Junction,Clapham South
18672,694,47944559,450000.0,3.0,"Weekley Square, London SW11",flat,2018-04-30 00:00:00,"LiFE Residential - Nine Elms Riverside, SW8",Clapham Junction,Wandsworth Town
18673,113,49382547,450000.0,1.0,"Inworth Street, London SW11",house,2018-10-17 00:00:00,"Dexters - Battersea, SW11",Imperial Wharf,Clapham Junction
18674,618,47950904,450000.0,3.0,"Austin Road, London SW11",flat,2018-06-11 00:00:00,"Eden Harper, SW11",Queenstown Road (Battersea),Battersea Park
18675,265,49097262,449950.0,1.0,"Battersea Bridge Road, London SW11",flat,2018-09-20 00:00:00,"Marsh &amp; Parsons - Battersea, SW11",Imperial Wharf,Clapham Junction
18676,812,46601885,449950.0,,"Chelsea Bridge Wharf, Battersea Park SW11",house,2018-02-14 00:00:00,"Foxtons - Battersea, SW11",Battersea Park,Queenstown Road (Battersea)
18677,270,49082669,445000.0,1.0,"Warwick Building, Chelsea Bridge Wharf SW11",flat,2018-09-19 00:00:00,"Garton Jones - Chelsea Bridge Wharf, SW8",Battersea Park,Queenstown Road (Battersea)
18678,430,48753191,440000.0,1.0,"St. John's Hill, Battersea, London SW11",flat,2018-08-16 00:00:00,"Chestertons - Battersea Rise, SW11",Clapham Junction,Wandsworth Town
18679,733,47238538,439500.0,1.0,"Oyster Wharf, 18 Lombard Road, Battersea, London SW11",flat,2018-04-11 00:00:00,"John D Wood &amp; Co. - Battersea Sales, SW11",Imperial Wharf,Clapham Junction
18680,433,48748752,435000.0,1.0,"Lavender Hill, Battersea SW11",flat,2018-08-16 00:00:00,"Featherstone Leigh - Battersea, SW11",Clapham Junction,Queenstown Road (Battersea)
18681,435,48744472,435000.0,1.0,"Leathwaite Road, London SW11",flat,2018-08-16 00:00:00,"Dexters - Battersea, SW11",Clapham Junction,Clapham South
18682,626,47880616,435000.0,2.0,"Castlemaine, Battersea, Culvert Road, London SW11",flat,2018-06-06 00:00:00,"JS &amp; Co Estate Agents, SW11",Queenstown Road (Battersea),Battersea Park
18683,422,48770428,435000.0,1.0,"Nadiya Court, Battersea SW11",flat,2018-08-18 00:00:00,"Featherstone Leigh - Battersea, SW11",Queenstown Road (Battersea),Wandsworth Road
18684,507,48439703,435000.0,1.0,"Vicentia Court, Battersea SW11",flat,2018-07-19 00:00:00,"H&amp;G Property, SW11",Imperial Wharf,Clapham Junction
18685,429,48753192,435000.0,1.0,"Jedburgh Street, Battersea, London SW11",flat,2018-08-16 00:00:00,"Chestertons - Battersea Rise, SW11",Clapham Common,Clapham South
18686,323,48989221,434950.0,1.0,"St John's Hill, Battersea, London SW11",flat,2018-09-10 00:00:00,"James Pendleton, Battersea Northcote Road Office, SW11",Clapham Junction,Wandsworth Town
18687,130,49342661,430000.0,2.0,"Lavender Hill, London SW11",flat,2018-10-12 00:00:00,"Rochford Stokes, SW11",Queenstown Road (Battersea),Clapham Common
18688,911,44198530,425000.0,1.0,"Gwynne Road, London SW11",flat,2017-06-19 00:00:00,"Lauristons - Battersea, SW11",Imperial Wharf,Clapham Junction
18689,721,47295996,425000.0,2.0,"Beauchamp Road, London SW11",flat,2018-04-17 00:00:00,"Dexters - Battersea, SW11",Clapham Junction,Wandsworth Town
18690,155,49301975,425000.0,1.0,"Banbury Street, Battersea, London SW11",flat,2018-10-09 00:00:00,"Aspire - Battersea, SW11",Clapham Junction,Imperial Wharf
18691,655,48151820,425000.0,,"Lurline Gardens, London SW11",house,2018-05-25 00:00:00,"Douglas &amp; Gordon - Battersea Park, SW11",Battersea Park,Queenstown Road (Battersea)
18692,35,48610210,425000.0,1.0,"Aliwal Road, Battersea SW11",flat,2018-10-29 00:00:00,"Purplebricks, Head Office, B90",Clapham Junction,Wandsworth Town
18693,683,49239214,425000.0,2.0,"Falcon Road, London SW11",flat,2018-05-05 00:00:00,"Barnard Marcus - Clapham, SW4",Clapham Junction,Imperial Wharf
18694,73,49442929,425000.0,2.0,"Lavenham Court, Beauchamp Road, Battersea, London SW11",flat,2018-10-22 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Clapham Junction,Wandsworth Town
18695,511,48409726,425000.0,1.0,"Comyn Road, London SW11",flat,2018-07-18 00:00:00,"Moveli - Head Office, SW6",Clapham Junction,Wandsworth Town
18696,404,48815822,425000.0,2.0,"Gideon Road, London SW11",flat,2018-08-23 00:00:00,"Barnard Marcus - Battersea, SW11",Clapham Junction,Queenstown Road (Battersea)
18697,178,49269470,425000.0,1.0,"Beaufort House, Winders Road, London SW11",flat,2018-10-05 00:00:00,"Hamptons International - Battersea Sales, SW11",Imperial Wharf,Clapham Junction
18698,864,45425191,425000.0,1.0,"Gwynne Road, London SW11",flat,2017-10-30 00:00:00,"Dexters - Battersea, SW11",Imperial Wharf,Clapham Junction
18699,510,48422958,425000.0,1.0,"Falcon Wharf, Battersea SW11",flat,2018-07-18 00:00:00,"Featherstone Leigh - Battersea, SW11",Imperial Wharf,Clapham Junction
18700,878,45159863,425000.0,3.0,"Falcon Road, London SW11",flat,2017-10-04 00:00:00,"Winkworth - Battersea, SW11",Clapham Junction,Imperial Wharf
18701,387,48857026,425000.0,1.0,"Lavender Hill, London SW11",flat,2018-08-28 00:00:00,"Portico - Battersea, SW11",Queenstown Road (Battersea),Wandsworth Road
18702,798,46744303,425000.0,2.0,"Chalmers House, Battersea SW11",flat,2018-02-26 00:00:00,"Foxtons - Battersea, SW11",Wandsworth Town,Clapham Junction
18703,750,3693788,425000.0,2.0,"York Road, London SW11",flat,2018-03-27 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Wandsworth Town,Clapham Junction
18704,527,48341292,425000.0,1.0,"Webbs Road, London SW11",flat,2018-07-12 00:00:00,"Moveli - Head Office, SW6",Clapham Junction,Clapham South
18705,594,48056983,420000.0,2.0,"Vicarage Crescent, Battersea, London SW11",flat,2018-06-19 00:00:00,"Barnard Marcus - Battersea, SW11",Imperial Wharf,Clapham Junction
18706,227,49187198,415000.0,2.0,"Osprey Heights, 7 Bramlands Close, Battersea, London SW11",flat,2018-09-28 00:00:00,"John D Wood &amp; Co. - Battersea Sales, SW11",Clapham Junction,Imperial Wharf
18707,38,49497597,415000.0,1.0,"Orbis Tower, Bridges Wharf, Bridges Court Road, Wandsworth, London SW11",flat,2018-10-27 00:00:00,"Property Inside London, NW7",Imperial Wharf,Clapham Junction
18708,898,44621863,410000.0,2.0,"Dagnall Street, Battersea SW11",flat,2017-08-02 00:00:00,"Charles Frances Properties, SW1X",Queenstown Road (Battersea),Battersea Park
18709,77,49434720,410000.0,1.0,"Comyn Road, London SW11",flat,2018-10-22 00:00:00,"Barnard Marcus - Auctions, W6",Clapham Junction,Wandsworth Town
18710,303,49017553,400000.0,1.0,"Rosenau Road, London SW11",flat,2018-09-12 00:00:00,"Lanigan Estates, SW11",Battersea Park,Imperial Wharf
18711,389,48853183,400000.0,2.0,"Goulden House, Bullen Street, Battersea, London SW11",flat,2018-08-28 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Imperial Wharf,Clapham Junction
18712,498,48463661,400000.0,,"Primrose Mansions, Prince Of Wales Drive, London SW11",house,2018-07-20 00:00:00,"Chestertons - Battersea Park, SW11",Battersea Park,Queenstown Road (Battersea)
18713,165,49289885,400000.0,2.0,"Ethelburga Tower, Rosenau Road, Battersea, London SW11",flat,2018-10-08 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Imperial Wharf,Battersea Park
18714,536,48295602,400000.0,2.0,"Temple House, Este Road, Battersea, London SW11",flat,2018-07-09 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Clapham Junction,Imperial Wharf
18715,775,46809248,399950.0,1.0,"Mossbury Road, London SW11",flat,2018-03-05 00:00:00,"Dexters - Battersea, SW11",Clapham Junction,Wandsworth Town
18716,546,48254401,399950.0,2.0,"York Road, London SW11",flat,2018-07-05 00:00:00,"Dexters - Battersea, SW11",Wandsworth Town,Clapham Junction
18717,727,47279014,399950.0,1.0,"64 Lavender Gardens, Battersea SW11",flat,2018-04-15 00:00:00,"Purplebricks, Head Office, B90",Clapham Junction,Clapham South
18718,291,49040213,399950.0,1.0,"Gwynne Road, London SW11",flat,2018-09-14 00:00:00,"Dexters - Battersea, SW11",Imperial Wharf,Clapham Junction
18719,625,47889857,399950.0,1.0,"Lavender Gardens, Battersea, London SW11",flat,2018-06-06 00:00:00,"Rampton Baseley, SW11",Clapham Junction,Clapham South
18720,954,39543948,399900.0,,"St. Mary Le Park Court, Parkgate Road, London, London SW11",house,2016-02-17 00:00:00,"House Network, CM4",Imperial Wharf,Battersea Park
18721,795,46768549,399000.0,2.0,"Wynter Street, London SW11",flat,2018-02-28 00:00:00,"Arbitrage Group, WC2N",Wandsworth Town,Clapham Junction
18722,654,47763101,395500.0,2.0,"Winders Road, London SW11",flat,2018-05-25 00:00:00,"Doorsteps.co.uk, National, HA3",Imperial Wharf,Clapham Junction
18723,786,46792226,3950000.0,3.0,"Switch House Building, Battersea Power Station, London SW11",house,2018-03-02 00:00:00,"Garton Jones - Chelsea Bridge Wharf, SW8",Queenstown Road (Battersea),Battersea Park
18724,210,49221499,395000.0,,"Forfar Road, London SW11",house,2018-10-02 00:00:00,"Douglas &amp; Gordon - Battersea Park, SW11",Battersea Park,Queenstown Road (Battersea)
18725,306,49014835,395000.0,,"Queenstown Road, London SW11",house,2018-09-12 00:00:00,"Garton Jones - Chelsea Bridge Wharf, SW8",Battersea Park,Queenstown Road (Battersea)
18726,758,47011538,390000.0,1.0,"York Road, London SW11",flat,2018-03-21 00:00:00,"Your Move - Tooting, SW17",Clapham Junction,Imperial Wharf
18727,266,49088304,390000.0,1.0,"York Road, London SW11",flat,2018-09-19 00:00:00,"Your Move - Tooting, SW17",Clapham Junction,Imperial Wharf
18728,138,49331147,390000.0,2.0,"Rosenau Road, Battersea, London SW11",flat,2018-10-11 00:00:00,"JS &amp; Co Estate Agents, SW11",Imperial Wharf,Battersea Park
18729,653,47765796,390000.0,2.0,"Ethelburga Tower, Rosenau Road, London SW11",flat,2018-05-25 00:00:00,"Chestertons - Battersea Park, SW11",Imperial Wharf,Battersea Park
18730,645,47823286,390000.0,2.0,"Ethelburga Tower, Rosenau Road, Battersea, London SW11",flat,2018-05-31 00:00:00,"John D Wood &amp; Co. - Battersea Sales, SW11",Imperial Wharf,Battersea Park
18731,211,47795429,389000.0,2.0,"Park Court, Battersea, London SW11",flat,2018-10-02 00:00:00,"JS &amp; Co Estate Agents, SW11",Queenstown Road (Battersea),Battersea Park
18732,212,47863635,389000.0,2.0,"Park Court, London SW11",flat,2018-10-02 00:00:00,"JS &amp; Co Estate Agents, SW11",Queenstown Road (Battersea),Battersea Park
18733,133,49338925,385000.0,1.0,"Battersea Rise, Battersea, London SW11",flat,2018-10-12 00:00:00,"Chestertons - Battersea Rise, SW11",Clapham Junction,Clapham South
18734,525,48374203,385000.0,2.0,"Gideon Road, Battersea, London SW11",house,2018-07-13 00:00:00,"Bairstow Eves - Battersea Sales, SW11",Clapham Junction,Queenstown Road (Battersea)
18735,449,48674709,385000.0,1.0,"Mckiernan Court, Battersea, London SW11",flat,2018-08-09 00:00:00,"Aspire - Battersea, SW11",Imperial Wharf,Clapham Junction
18736,128,49344426,385000.0,1.0,"Battersea Rise, London SW11",flat,2018-10-12 00:00:00,"James Pendleton, Battersea Northcote Road Office, SW11",Clapham Junction,Clapham South
